distinct_id,case when page = 'discuss_detail' then '4' when page = 'group' then '5' end,item_nid,count(1)
u:2301034,4,fa216e80-23ba-4785-851b-b76f8d82742f,1
d:dad2507e-f33e-37e1-94bf-fde99e5b75aa,4,494cafe4-3156-4ce7-a10f-b8d93427640c,1
u:11753,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2223514,4,bddd3d4e-93b4-449a-a03d-64033d92da2f,1
u:135061,4,422a323b-79d5-4735-93e8-c3eb0c87f680,1
u:2325767,4,7939fcf7-1fb9-4e07-a27e-13705f4457be,1
u:1145716,4,698c044b-0072-40ed-b9b4-c9b0c9d55d50,1
u:2213838,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:121639,4,a7e6ae4f-e943-42fb-9bc2-ffc61ec48b64,1
u:2350168,4,8d4073db-a682-477f-b4da-b2907bad1274,1
u:2359206,4,4ba41d93-5a0d-4554-ab74-6fe4d033cc54,1
u:561208,4,66137c55-b30c-46ba-8752-7a11fac60f9c,1
u:2341572,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,2
u:1458314,4,d7abace3-308b-436c-b9c5-6b41457213e1,1
u:30189,4,f58a60d3-56e0-42d4-a680-1ac636d266d2,1
u:2169103,4,77ec9c10-c42f-4369-ad78-0b493596fa61,1
u:1449750,4,44be89d9-e34f-4dc5-8671-261aa53ad516,1
u:682510,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:1317584,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:882242,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:1455132,4,550dea62-98b1-4b9b-89d2-f10d775804b7,1
u:2335796,4,3e9bcc3a-a066-4038-a5c8-084daacfa04c,1
u:740600,4,2d368658-a13d-4599-9d23-bb10e0c7bf2b,2
u:87464,5,c6edca31-909c-449e-a07a-54496a67e1a2,3
d:848557f7-cc46-3032-91af-ef7e5b75571d,4,50c8e83a-3fd2-40b2-ad10-3134cd2a1e87,1
u:881664,4,c2691c9a-aeaa-42e0-aed2-b9742d99fb6f,1
u:2122576,4,4a649b95-3d6d-4474-b5ae-103b4f1fbdc7,1
u:2252047,4,1c9d8671-f77c-47b1-af89-7d83854984de,1
u:143151,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2054535,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2338216,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2344036,5,d2e5eeda-8cb7-4af4-b63d-b81307abcd4d,3
u:2283352,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:308273,5,c6edca31-909c-449e-a07a-54496a67e1a2,7
u:2007204,4,8c517b9e-2955-4239-ac36-b2b173fda59c,1
d:0bba0f87-ec09-31ef-a87d-9a55d1cb4493,4,5213a045-1787-4901-b2c1-8508c5dfe222,1
u:170303,4,6230c612-4b12-4316-a035-2de74ee9a4e5,1
u:2238916,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2352021,4,2eb4cce2-97ad-4b2e-a24f-ca04473aa823,1
u:2150659,4,b56b4370-1288-415b-8b33-4761d20a8076,7
d:fd111dee-93e2-3bd5-a271-d174b64fcd6a,4,8f921995-cbec-4039-8b18-93ac66413151,2
u:584440,4,66a950ee-d6f3-4094-94c2-6241007ea91d,1
d:ebce5e09-9706-3462-b78f-f9417d349b6b,4,11861444-1cdf-4e94-9f46-ed6acc810426,1
d:0a79172a2cc762bb11feea9173ee0a80cc646f5f,5,f86b39d4-3526-11e5-92d3-3c07542d4811,4
u:501114,4,bc56ec79-a1ba-47ca-b64c-f5ed2d5a3f55,1
u:1090916,4,9852e91e-31a2-4342-9caf-41c97e67afd5,1
u:2206565,4,73c15778-d76a-46e4-8f2f-93baac137cb6,1
u:2347047,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2281552,4,1c9761aa-c8d6-4f95-85ed-4049759ad4aa,1
u:1073986,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
u:868320,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:748128,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,2
u:2198843,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2369718,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:743934,4,918fe099-88cb-4ae8-95e7-0977ad420391,1
d:395778bf-3092-30bf-a317-223d48e88e34,4,90fa0ab9-e014-429b-9962-64e41c9de19a,1
d:6be8df59df57adb02c6c64ce9b2881a67ff79e73,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,4
u:92600,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
d:31020894-92c1-3805-bd1a-cbdddbc31168,4,2268a219-1013-45f5-bfb2-9e19905aba67,1
u:49805,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
d:510dd793-2a99-3fe3-ac1a-47fe0b320434,4,db3ec241-6501-4a1b-a7f6-fc468a2040ad,1
u:392141,4,59c4f517-9a3b-11e5-bc81-00ff63160e11,1
u:2232253,4,f8f8e789-1c76-41a0-969b-3510ba507de5,1
u:2031061,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,2
d:bc5983e0-5968-323e-a3ab-8970ac370626,4,53e60362-683b-4825-a5b5-c59c7ea8cf14,1
u:2277123,4,9ed4eec6-3550-40c6-bbeb-2649e100e865,1
u:2357642,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,3
u:2156123,4,ad474698-564a-4281-8349-87c850a0bebf,2
u:2167355,4,59c4eee6-9a3b-11e5-bc81-00ff63160e11,1
d:afe2d4637944fc3a8d501d0f9748184cae1e7c46,4,927df082-3f51-4efe-abb7-966e93cb7cd3,1
u:2306984,4,ed1797c1-8fbe-4497-b9b3-8668966047b5,1
d:c1611f98-52cb-385b-9b49-1c2c5bf78e6e,4,b1bf42ae-362d-4a78-90de-85f07f6b5d09,1
u:2131687,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:843312,4,68c62d94-32b8-4cfe-975e-01eb6065bf18,1
u:2130524,4,fe64a8c1-8eee-484a-a897-ea5d806b0c16,1
u:2067780,4,44e027c2-e1b5-4805-ae59-6fb74a66c1bf,2
u:2328700,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,3
u:2349032,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2287997,4,55f6618e-61cf-4c3e-8f5f-d9b90c42a7fd,1
d:67f7ed76-0c1e-363f-a370-e02ab9d2234c,5,f86b39d4-3526-11e5-92d3-3c07542d4811,3
u:2163701,4,8e4b1263-ad02-45bc-9463-d802791346c6,1
u:843312,4,31a88695-eda1-4083-81ba-ad7f2deaa6e7,1
u:631314,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2192629,4,24ee6ebc-80ca-43eb-a692-2ab73559cdce,1
u:2315483,4,8e7194db-2eca-476c-ac0c-40e1d97e7937,1
u:2348927,4,ac664c5a-bd26-4374-b06d-6059caf8bd9d,1
u:2356943,4,cdc7f144-bff9-40c4-9a0f-41cb775c8b81,1
u:2336438,4,8d4073db-a682-477f-b4da-b2907bad1274,1
u:20069914,5,c6edca31-909c-449e-a07a-54496a67e1a2,7
u:2215899,4,4847d374-7590-40fd-87db-86224b46ab08,1
u:1034394,4,35d03e4f-d7d6-4b9d-9f6c-1609aa0c5172,1
u:2245535,4,1c9d8671-f77c-47b1-af89-7d83854984de,1
u:20052090,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2081099,4,77928e61-3554-490e-9a9f-f78e989d539a,1
u:2132358,4,a791960c-065e-4df3-ab90-1fef32ab94f0,2
u:2308648,4,ed363a51-b102-4ad5-acd2-05618bc79249,1
u:2345883,4,f72b8ab8-5854-4a0f-8af9-e9d88c7bddcb,1
u:2290635,4,f83d13a4-2294-4644-9b8d-e3dda323405b,1
d:0b849e9f-4f15-3aab-98f2-9c486477f622,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:2216200,4,6cb76aeb-84bd-41ee-81fe-ba16d15d0575,1
u:2327392,5,2f3fdecb-ba44-4057-9803-fa963c35162e,12
d:a04ae717-c9c5-394f-80fc-f2f10a05f2c1,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,3
u:2342174,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,30
u:1423008,5,213ea54e-f4da-4ba3-8a19-8226e4608e4d,3
d:d1a3c36240db5c031765665eb590ae27d890d749,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:1136086,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2118358,4,f571768e-2792-410a-8229-276903e7663b,1
d:e385f72c-e948-3384-adc8-e285ee091567,4,ba102042-5a24-4133-9c93-a1e44f32e096,1
u:2353502,4,38aea573-123d-49ca-80b6-594929bdeb30,1
d:0ebdb06e-b123-37e8-bfbf-2159adc7d205,4,afbe61e0-5c3f-42ff-aa25-2b6bd5b41355,1
u:2338610,4,00b90b36-7bc3-4899-a8aa-b6e50bed0ebd,2
u:2352970,4,0358f6c8-3c24-423d-a854-452c6f6c6e3c,1
u:431542,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2340005,4,2a05ba05-0156-4206-8b55-9d53d98296b6,1
u:325853,5,7320311f-5497-4260-9bcc-59c94173a31b,3
u:2273143,4,1fded8aa-d896-44e4-bbb9-1153606c4d80,1
d:41b5a1bae94bfc26b11eb64f9f88b2c37224d362,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2345758,4,c8165035-39d3-48f3-880e-5f9db78eab0a,1
u:2019548,5,49096519-9c86-49d8-9a4e-1c74ad3ebb69,3
u:659044,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:393107,4,739aa54c-f053-447d-ac4a-fde552b99cf9,1
u:2184871,4,8f217e85-4a84-4abd-88f5-62502765f2d7,1
u:2018051,4,59f15434-d769-422a-a794-5e6e9309307a,1
u:1373098,4,4acf3702-fce8-484a-86a9-32e80a684d52,1
u:2180421,4,92d1bebf-a01d-4c69-989c-72914ee59bd7,1
u:2209756,4,fda79941-3939-4faf-9637-e98da004abdd,1
u:2343490,4,5ee0a976-3860-4b6b-8975-bf23787b9bb3,1
u:1080462,4,654c7048-369e-4754-a51d-0bb01aabb0bb,1
u:566332,4,c82ba78b-f2d1-47d2-a949-d9753312acde,1
u:2344800,4,db61e4f6-efc5-46a2-aba1-20e48102e8b5,2
u:2356307,4,60ce131b-d7e4-4d1f-a323-3a86aaf4454c,1
u:2296591,4,eb2b5242-0ba6-4a99-9b54-57565137018b,1
u:2073723,4,44e7f481-cb3a-48af-a256-0370bc543a8e,1
u:2157296,4,d2b97c20-bdba-4bb0-8e36-bfba9bdfa2e6,1
u:2331309,4,76153faf-f47e-4b97-87c4-76d0b80ec536,1
d:f4eda1ac-3b64-39e7-b926-7d04ece0e93e,4,cc6ff48f-b314-4f14-bf3b-ca24202aa0e8,1
u:1194362,4,61baba65-b451-416f-9680-b5d8c8626d72,1
d:7d363ef2-70bf-373c-beac-7821606de473,4,82f96635-e2fb-4dc4-a350-2c832230086f,1
d:b2011cd327027f56fd1fd268df3523112d76f6cb,4,10b5aa2e-6baf-4d29-a960-78eda66d45ec,1
u:868320,4,21a5d554-81ac-4a69-9c70-41d2fc650929,1
u:386833,4,13fb8889-d2d2-4287-94ad-2484125b6211,1
u:1458314,4,fe64a8c1-8eee-484a-a897-ea5d806b0c16,1
u:2301732,4,07b47d30-153a-483b-ab08-4d2c67aad834,1
u:2048743,4,3e9bcc3a-a066-4038-a5c8-084daacfa04c,2
u:708232,4,030bddc5-10c9-49de-a99d-930bd3d6cd0b,1
u:548248,5,79915e31-7859-4122-8253-b491e7891c8e,6
u:2117740,4,c2691c9a-aeaa-42e0-aed2-b9742d99fb6f,1
d:13c13b525511daba88501470d718e3aa3cc1e34c,4,ae7f6d36-1dab-4504-abc6-017ce966f075,1
u:2325776,4,d15fa0ea-fc37-4435-b0ea-5b42880abe25,1
u:526416,4,f2bd7325-e934-4fa8-aa7f-2170c2dc00f6,1
u:2169205,4,73c1705c-01c6-499a-88dc-5b615293a0ff,1
u:2353661,4,d90b66b8-47a1-4c37-8b75-8fbf72c72ceb,1
u:2333036,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,2
u:2234534,4,698c044b-0072-40ed-b9b4-c9b0c9d55d50,1
u:20105234,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2273445,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:2058074,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2338340,4,120c169b-8e2f-49ed-9fba-e9d7c80bbf4e,1
u:2359163,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,2
u:1318012,4,631b8077-b956-4fa6-90cf-541d32657065,1
u:2064899,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2348414,4,eabd5ae0-09e3-4b2f-9299-999334b75569,1
u:2359206,4,f72b8ab8-5854-4a0f-8af9-e9d88c7bddcb,1
u:1035580,4,8164d3e3-c56c-444f-bbd3-be3d7cf4035d,1
u:869208,4,7bd12dc3-1f0d-446a-b1dd-8e1009e2260c,1
u:594674,4,f15a6239-6f1f-47f3-9487-363daf07616f,1
u:2311576,4,fad85d98-70da-4fa2-9666-bc960b2b971b,1
u:2252633,4,ecbd5f70-56ea-4133-a8e8-0608d85695c2,1
u:805412,4,58318466-febd-4b0c-a587-3e1ac33367d7,1
u:1100748,4,92646e40-e994-48e2-b20a-6f4ab8c1dcea,1
u:2155896,4,002831a8-909b-4ce6-a74d-de3e82f453f5,1
u:191595,5,4540e213-1359-45fb-8e5e-88b096d1b5ea,3
u:2308372,4,b717dfad-e441-44a1-8259-67d06cffff16,1
d:d70814be5d1360c983be90f161be207ebccb4879,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2358934,4,ac0991b5-360f-46cb-a90e-d978038114d7,1
u:2326627,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,2
u:1450672,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2361369,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2267912,4,86c9cf1d-c3fd-4570-9591-fe66b60ab0bf,1
u:2296180,4,d9efe079-7b5b-44bc-9325-f6bf6c3b1b42,1
u:2260207,5,f86b39d4-3526-11e5-92d3-3c07542d4811,7
u:1047982,4,f1e6923c-1508-4138-ae39-809baeb75c0c,1
u:1257376,4,024bb2e6-678e-4ff8-b893-28d47232855b,1
u:980682,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:119039,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,3
u:2132358,4,a0052746-e834-44e6-9e19-db17b833ff37,1
u:438242,4,74544065-0ee5-4c3e-a102-877bff0aa950,1
u:2325830,4,b7e3c612-1474-4d86-be21-d40171b56ea3,1
u:593046,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:1123444,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
d:83d1220f-fe93-350e-bb74-c1f90b4ef46e,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,4
u:2358405,4,f72b8ab8-5854-4a0f-8af9-e9d88c7bddcb,2
u:2245571,5,f86b39d4-3526-11e5-92d3-3c07542d4811,5
u:2349120,5,213ea54e-f4da-4ba3-8a19-8226e4608e4d,6
u:2223039,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2039645,4,2a05ba05-0156-4206-8b55-9d53d98296b6,1
u:1237022,4,030c3e1a-37e9-4ebc-b4db-3494e0622f8f,1
u:2185638,4,f4d80f85-f3f0-4e3a-ad3b-72ab448a966d,1
u:2179891,4,ee918df3-6c29-42c7-aafb-8462c57d219a,1
u:2206397,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2106069,4,c7f3795f-4994-4ccb-a594-1b381996d270,1
u:2192356,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:2003684,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:884390,4,87c487fd-b017-4d88-b44d-8a5b8cc959ef,1
u:2358931,4,61baba65-b451-416f-9680-b5d8c8626d72,1
d:093bc0f3-8a3c-3763-a471-b6cbc6132233,4,cc7a2db3-a8f8-47a6-a16b-d77afd88452d,1
u:20009708,4,eb865126-7f3c-40be-8e5f-afdbf823f6b2,1
u:2345264,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2353179,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2109566,4,72f370b0-3ab9-476e-9e62-991b963e2fdf,1
u:2289431,4,3dd8c00b-f060-47d4-b818-981ab8bec97f,1
u:2211892,5,f86b39d4-3526-11e5-92d3-3c07542d4811,5
u:2323926,4,5d3674c3-5b52-4bd3-8e9f-4d6da6971bfb,1
u:2358207,4,f3b128f8-358c-4ace-a54f-e04f2179ebcc,1
u:2339732,4,0b1f5502-9259-4b6d-b49a-e7a1414265d2,1
u:2204263,4,a050bfeb-da46-45c5-87b2-15baf0316165,1
u:2244746,4,7fd02ad9-e485-4614-8894-411198835437,5
u:1352996,4,b717dfad-e441-44a1-8259-67d06cffff16,1
u:604712,4,ff1ab9ec-e0a2-45e8-82f1-0b7cb48bd455,1
u:2353158,4,e3297e56-15b1-4ce9-880d-923264d6bdab,1
d:062bd778-5662-369c-a853-eb33f66513c2,4,0904f6d5-3b51-4f40-b8e1-821ac4cab6db,2
u:236165,4,3714c274-74aa-418d-ab97-65af0e3bcd15,1
u:521616,4,7c1746f3-8a85-421c-8de7-bdea5280892b,1
d:1ec271fcd20f77ab0a731548f4861328216d72fe,4,26615efa-325c-4cf4-870a-007576f3cb24,1
u:2356506,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:2090863,5,f86b39d4-3526-11e5-92d3-3c07542d4811,3
u:944606,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2270069,4,f4e87c0d-f071-44a1-9838-0a6caff4160b,1
u:20033174,4,fecf6d43-b838-4359-90fa-aa1df1f662b5,1
d:6fef6528-438b-347c-ac9b-d8baae00f592,4,ad66492d-2d75-4ca6-a099-3cc1792a0c0a,1
u:2334298,4,916b92de-de6f-4dad-b0c6-a92471b3cabd,1
d:32233ec7-da87-35bf-b9f0-06d7f51b1bd2,4,f15a6239-6f1f-47f3-9487-363daf07616f,1
u:872180,5,c6edca31-909c-449e-a07a-54496a67e1a2,9
u:2191847,4,5213a045-1787-4901-b2c1-8508c5dfe222,1
u:2004432,4,97f9c693-b562-4b93-8fc5-749067878383,1
u:381251,4,61baba65-b451-416f-9680-b5d8c8626d72,2
u:2320112,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,2
u:2317465,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2225181,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:765416,4,07fa3a71-fe26-40d2-bdb0-d7febaa58a56,1
u:2336364,4,9b93e3fd-3225-4220-854e-321754b1d40f,2
u:2359546,5,7320311f-5497-4260-9bcc-59c94173a31b,5
u:2080291,4,5b2138ab-f1f7-4844-ac3d-d10a5345fbe9,1
u:1291494,4,8164d3e3-c56c-444f-bbd3-be3d7cf4035d,1
u:2240230,4,dee37906-9c8d-43a3-aca4-5fb7f39667e8,2
u:20069102,4,733e6204-2412-4f73-9039-e3973816634a,1
u:2212577,4,aa5fe6fe-0a38-4ebc-8283-419ea0bd47c7,2
u:2357535,5,2f3fdecb-ba44-4057-9803-fa963c35162e,4
u:2098976,4,9299da35-845a-4c84-90ee-02b453d4cb6d,1
u:2113796,4,abbe8899-57bc-41ac-affa-78cf687922b0,2
u:2285269,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2248744,4,c21ab767-8942-4920-8969-f45b79648f8c,1
u:1342980,4,3eeb3a85-ce15-417b-8df4-5139c098c666,1
d:a393a3d728b5bd055e41c185a4b005d1c2fb0e08,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
d:32fbcf95-0059-3d20-a7f3-0cc7279ffaff,4,c6d3519e-5449-497b-90e6-8784c778a162,1
u:2119697,5,79915e31-7859-4122-8253-b491e7891c8e,6
u:53864,4,67b59494-5cb0-4eae-b8e4-fb33f6349135,1
u:2355168,4,9a769d30-994b-4a64-b1b1-557ebdfa8eef,1
u:2345473,4,946da178-1984-40c5-b31b-7c7a99fe46d0,1
u:309053,4,3206b60b-a265-4fbb-bb38-c671581d5683,1
u:1150642,4,904c7dc5-dce1-406b-9cee-67114915c007,1
u:2361749,5,79915e31-7859-4122-8253-b491e7891c8e,10
u:2058477,5,906f2e39-74bd-449e-94e3-78b904735880,2
d:44a89bb4-867a-3fe6-a6a9-14ced4b1a1ab,4,607fdbde-12e6-4ef3-ac0d-086e30f51fed,1
u:535458,4,0d4d1b0f-fd5e-4b44-a62b-ed56e1622ce0,1
u:2245314,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2255582,4,04aee96a-6249-40f7-b391-5860656afeac,1
u:2122576,4,b4f0b8fb-0ee7-4ae6-92fc-99c5e78cf7f4,1
u:2090863,5,d6199b7f-e1ac-499a-b273-7733c28b957c,2
u:470474,5,4c197047-cb34-45eb-9912-430b2cc7dd98,7
d:1ec271fcd20f77ab0a731548f4861328216d72fe,4,b4c14955-13b7-4dc1-8f34-8c6b6d3179b3,1
u:20000258,4,d9661d05-ac6a-41fa-b7ec-d08a8db9ba2d,1
u:2184871,4,f9b72bb7-1686-4591-8e46-2a6bed2d942f,1
u:901538,4,d5afa3a3-490a-4428-b62b-369bda25ee23,2
d:677a5a18-4dae-3181-b4a1-0adab736d6fc,5,f86b39d4-3526-11e5-92d3-3c07542d4811,5
d:7dfaead114c7aa82dad8c727b8d361f3f83f3ef4,4,edf791ce-455c-44a0-a834-7cbb7518b49a,1
u:2329926,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,2
u:2369586,4,b05e7e16-fabb-44ff-9390-d71d5f54098f,1
u:1433788,4,3714c274-74aa-418d-ab97-65af0e3bcd15,1
u:2151083,4,aa36488d-e776-47e0-9d41-ec01cfa34dce,1
u:1170930,4,05aa9a7d-8852-4a21-bf03-601adef53a13,1
u:165839,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:20047528,5,f86b39d4-3526-11e5-92d3-3c07542d4811,13
u:2335012,4,1cbcc13c-3600-472f-a335-32e7f2164d1e,1
u:2326554,4,15bf0678-97f2-442d-b7cb-7f9cc3de16c1,1
d:b3ec24e4181ca8a91cef3703b1aef0a125d23809,4,dc65cc55-3413-4df8-a737-e909e7bd515e,1
u:2353784,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2035500,4,f243624f-d787-46f1-83cd-ca835b47541f,1
u:335709,4,698c044b-0072-40ed-b9b4-c9b0c9d55d50,2
u:1309072,5,7a10c41e-4faa-40d9-880f-c92c2e52e2dc,9
u:675334,4,d9cce52b-2672-47b8-a4a5-3510283ca9a7,1
u:2021122,4,839095bc-08ca-4ad5-97b7-a77a218d1622,1
u:700152,4,f94d7dd4-47e2-4673-9fdf-bea074924b82,1
u:2319576,5,79915e31-7859-4122-8253-b491e7891c8e,1
u:2146139,4,5f4386de-2492-42de-9edd-f7eafdd5ce7f,1
u:2244422,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:54543,4,b1d2dbe4-302b-4b12-8550-d0473d98093d,1
d:0e22876e163b20569caefb7c364a786500bbe22f,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:898918,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:2356917,4,100d1012-e7ff-4676-a139-0dc7976e6b06,1
u:1067350,4,15813d3f-c50d-4ff5-9ebe-20149216aec4,1
u:20098610,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:843312,4,6194a652-6e11-43a7-a2c2-ab6f2f630733,1
u:2057976,4,09adbf02-d027-4eb1-a805-cd406936d142,1
u:2361358,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,4
u:1384968,4,41a8beef-19ee-4258-a0e5-c52e795f083e,1
u:2034879,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,2
u:227955,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2350828,4,61cd6bb7-72e8-4c03-aeac-f07c9e96a5a9,1
u:2222036,4,f72b8ab8-5854-4a0f-8af9-e9d88c7bddcb,1
d:84c3b965-b1ef-3992-a685-80eee112214d,4,59c3b151-9a3b-11e5-bc81-00ff63160e11,1
u:2044361,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:1276180,4,1db64f03-2710-4409-8f2d-ad57a1db1c45,1
u:2110644,4,5213a045-1787-4901-b2c1-8508c5dfe222,1
u:447614,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,2
u:2356690,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:1398016,4,e9782f24-cf78-4097-b8a2-fc6de2e85fb6,1
u:1431404,4,9f46e6bf-727f-4194-85f1-e6a6759117ce,1
u:2291604,4,0f2d84e1-d196-41a8-8195-10ce4b88d0b8,1
d:c1c3add9-ffbb-3fc6-9dfa-e5b583042e81,4,d84dff7e-c2a6-439e-a9ea-6da67e5f701f,1
u:2181852,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
d:44a11f25-9e69-3e82-b43a-44b88e5b9e95,4,518e2cf6-464f-4f4a-87b8-6400e22458de,1
u:2281809,4,a3f56262-7dee-40dc-91a3-acbe7538f5ae,1
u:726074,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,3
u:2358166,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:843312,4,987dbc6a-edd2-40fb-8ebf-ff9917d32eb1,1
u:2349065,4,61baba65-b451-416f-9680-b5d8c8626d72,1
u:363765,4,9b0e9b39-879f-4121-9c18-1b8138dd2437,1
u:2049814,4,d1f8d356-18ec-49fe-8c84-0643dd9f9c33,1
u:2077656,4,44e027c2-e1b5-4805-ae59-6fb74a66c1bf,1
u:2294696,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2027942,4,fd622c8a-55c7-417d-a555-824b2c1bc9c2,1
u:2271825,5,79915e31-7859-4122-8253-b491e7891c8e,9
u:830188,4,452a3fd5-533c-408f-879b-3efe8a36a491,1
u:2224180,4,145a624a-be8c-47d4-87f4-9b9278db4000,1
u:321295,4,9852e91e-31a2-4342-9caf-41c97e67afd5,1
d:9240b78d-39a3-3080-84c2-3f2ec60a17e4,4,49eb00ba-75c4-44d5-a858-733c746f9eb8,1
u:398159,5,4540e213-1359-45fb-8e5e-88b096d1b5ea,5
u:185971,4,08814dbb-6d5b-4fd7-a048-4f3d33b2421a,1
u:2356911,4,8c873857-4d81-4148-9b05-a32f85f7eaaa,1
u:2343897,4,f3becada-9e0c-49bd-ae22-3f36dc2db5ef,1
u:589524,4,59c46880-9a3b-11e5-bc81-00ff63160e11,1
u:2218852,4,3714c274-74aa-418d-ab97-65af0e3bcd15,2
u:2203064,4,ef7c3eac-f57c-49a3-9950-56006236b2be,1
u:2290635,5,4540e213-1359-45fb-8e5e-88b096d1b5ea,7
u:1167854,4,02983f1b-b7d3-4ca3-8cde-aa6024bc1dba,1
u:786182,4,07ba23c9-b891-4d11-a3af-12b28600449c,1
u:2362866,4,72d7af23-c666-4da7-a041-6561be4791a7,1
u:2346319,4,07c6a5de-b790-4659-9837-4441a3530c25,3
u:20071374,5,35f58ead-b897-4a3b-abc9-3a6763e4cbd0,6
d:65c990e9-d4ee-3427-a8e4-2c32d068258e,4,53bbfbcd-fbb4-4969-9ed4-096ce57ad5fe,1
u:367931,4,b0fac9b4-9651-48be-b063-4c10762b32fd,1
u:2167144,4,31acb647-aa8c-4fb9-9cb2-8ceb956b4ab1,1
u:427914,4,a1911d6f-8f91-4dd3-8d75-c7c731f3c27b,2
