distinct_id,case when page = '指南详情页' then '1' when page = '图书详情页' then '2' when page = '文献详情页' then '3' end,item_nid,count(1)
u:2218363,1,30461,1
u:623762,1,24143,1
u:2333140,2,30,2
u:2351961,3,12513383,1
u:1263658,1,24313,1
u:2353851,1,19809,2
u:20016264,1,24895,2
u:2348757,1,22717,4
d:56b98164-ba57-346d-bfb4-010439480086,1,9097,1
u:792774,3,6064023,1
u:2203855,3,2473117,1
d:716c203e-5caf-3a3e-bc4e-7d95f48228d3,1,30791,1
u:1069660,1,24319,3
u:210925,1,8987,1
u:2194306,3,14948147,1
d:57f65e28-d955-32a8-b5ff-bced520a86b8,3,986237,1
u:1141832,1,30911,1
u:2132942,1,28403,3
u:2249715,1,19487,1
u:1119852,3,1166573,1
u:2203091,3,14973119,1
u:2352397,1,2032,1
u:2124725,3,14761641,2
u:751196,3,5542037,1
u:2204454,3,1035831,1
u:134003,1,25137,1
u:2224817,3,2272885,1
u:2217606,2,6091,1
u:2187537,1,19757,1
u:2325940,3,14342397,1
d:938748b9-3e90-310e-bb13-1e2c56d9b6e1,3,14757649,1
u:1065126,1,23771,1
u:2334364,1,170,1
u:832080,1,42,1
d:45468be8-cf3b-3787-b8a7-e0a133c2fc79,2,2532,1
u:583544,1,7596,1
d:16bb82fd-04c2-33d9-8f01-d9d4ff6d7bab,3,14759385,1
u:52461,1,22135,1
u:701792,2,6609,2
u:1044764,3,14942625,1
u:2209213,1,7892,1
u:2351372,2,2377,1
u:2254814,1,20385,2
u:2039618,1,30993,1
u:175533,1,28593,1
u:2245305,3,5186249,1
u:2344223,3,14433943,1
u:2193549,1,18891,1
u:20091178,1,3304,1
d:b6b625c6-d3d0-3389-b05a-1ccf47054bfc,1,5904,1
u:2192843,3,1611430,1
u:1257420,3,1047205,1
u:2318860,1,29633,1
d:acd829dd-cea8-3ebd-b69a-ed6c8e3e03b1,2,8,1
u:2191187,1,30611,1
u:2119772,1,10569,1
u:2168540,2,26,1
u:700190,3,14974539,1
u:2234423,3,13904293,1
u:2055543,1,5518,1
u:2327987,1,6206,1
u:2179626,3,6058025,1
u:2274115,1,20299,1
u:2211864,1,12651,1
u:2096713,1,19351,1
u:2001539,1,17367,1
u:2143726,1,3278,3
u:989358,3,14973119,1
d:5f8f0fb4-ecb4-36c7-a871-ec3f513bf003,1,11227,1
u:890630,3,3081349,1
u:369477,1,1626,2
u:1361450,2,3286,1
u:2098343,1,255,2
u:1475192,2,2568,1
u:202903,1,14979,1
u:901056,3,13015077,1
u:2275875,1,19655,1
u:1328424,2,26,2
u:2134233,1,20149,1
u:2000780,1,3968,1
u:910744,1,4826,1
d:75c85497-2769-3537-b576-beaf014ba756,1,23503,1
u:1076012,1,25015,1
u:121935,1,26039,1
u:2113288,1,29677,1
u:2352457,3,5415569,1
u:2348757,1,29865,1
u:2194959,3,803553,1
u:2255496,1,13013,1
u:2192903,3,14980787,1
u:2343543,1,16051,1
u:2355639,1,13309,1
u:2055872,1,12661,1
u:1158164,3,2998189,1
u:2113617,3,14907697,1
d:67d8ae33-d14b-3276-bf81-45484d4a89f9,3,14974539,1
u:882848,1,24951,1
u:1246160,1,3132,2
u:995356,1,18159,1
d:860fe651-1d33-3177-a86c-676e4587094f,3,5415569,1
u:20024242,3,14849461,1
u:2348757,1,2758,1
u:20061680,1,26319,1
u:2353379,2,2768,1
u:2349837,1,434,1
u:2351856,1,2932,10
u:1339752,1,255,1
u:1467538,1,30327,1
u:2255696,1,27191,1
u:2339308,3,15002723,1
u:2199763,1,17229,1
d:e774050ec50537a33e72d35007d974375dfb4efb,3,12748537,1
u:2234243,3,2579801,1
u:2354909,1,4446,1
u:795016,3,4648173,1
u:2236941,1,2130,1
u:454336,3,15002395,1
u:2300046,2,5283,1
u:2224651,1,25665,1
u:2351820,1,21187,1
u:2351566,3,13367023,1
u:2054370,1,23503,1
u:2200301,3,3028611,1
d:70ff197b71df966c6502c5b4b299bb5da10c46e2,1,31035,1
u:2194306,3,14933669,1
u:2222936,1,19845,1
u:2348978,1,20581,1
u:2087925,1,25357,1
u:2337778,3,2975945,1
u:1265984,3,15013523,2
u:515704,2,3408,1
u:2227885,1,20811,2
u:2353642,2,2462,1
u:2307867,1,5524,1
u:2235076,3,4053005,1
u:2314403,1,27955,2
u:1411310,1,12453,1
u:1056676,1,16281,1
u:1085234,1,29713,1
u:2354331,1,13365,1
u:20082756,3,15002289,1
u:2225934,1,3272,1
u:2104247,1,2032,2
u:2288618,1,17431,1
u:2310790,3,12913835,1
d:8a7b3655-131f-3d2e-81c9-2721100abce6,1,20781,1
u:2215444,1,2166,1
u:135023,1,5880,1
u:2299545,1,27755,1
u:449076,1,375,1
u:2004780,1,28049,1
u:2324577,1,8098,1
d:5e12dff0-a2a5-3c59-a778-c39c5dd3eb19,2,6269,1
u:2032453,1,6594,1
u:757180,1,26063,1
u:20020304,3,14973115,1
u:2270997,1,7618,1
u:2234368,1,10363,1
u:2263928,2,3416,1
u:2354140,1,28895,1
u:2137814,3,1920543,2
u:2355686,2,2568,1
u:2208238,1,27267,1
u:20052012,2,5391,1
u:2218549,3,14966775,1
u:2026889,3,5215025,1
d:689acabe-e643-3292-ae52-8a81d14918ea,3,14977783,1
u:2130613,1,12127,3
d:544ebf8e-6a03-3433-adbd-3adc14eb4d02,3,1936180,1
u:446960,1,8829,1
u:2092249,1,8735,2
u:1406152,3,5515279,1
u:357253,1,525,1
u:1105690,1,6176,1
u:193115,3,2761655,1
u:2137188,1,19575,1
u:2113875,1,21465,1
u:492626,1,25057,1
u:2114005,1,16199,1
d:1ba213aa-3225-3abd-9bbf-e9042c556e20,1,28381,1
u:2352765,1,21033,1
u:2211715,1,28535,1
u:589236,1,22939,1
u:121751,3,14969719,1
u:2248534,1,8122,1
u:20105816,3,12354427,1
u:2194306,3,14963167,1
u:2139212,1,25961,1
u:2353109,2,6,2
u:2258184,3,14975601,2
u:1287934,1,11675,1
u:579394,1,100,1
u:1259480,1,7756,1
d:2b569c17-642a-3d28-b32d-f1e3a299eaf9,1,13221,1
u:2237708,2,2142,1
u:505946,1,4338,1
u:1064914,2,5647,1
u:2093068,1,30145,1
d:9deed7d6-acb9-34b1-a9cc-f12f00b615e1,3,2662957,1
u:2328336,1,7532,1
u:2282308,1,19717,1
u:155621,1,28601,1
u:1019500,1,17909,1
u:2162109,3,14973193,1
u:1250930,1,8640,1
u:564818,1,106,1
u:2110153,3,2547541,1
d:2558bd3427892e98d62d66ddd803ebff12701b56,1,14807,1
u:569684,1,12661,1
u:71949,1,270,1
u:2343521,1,1626,1
d:b1037282-8a5c-3fe6-90b4-aa11580b89e6,1,17571,1
d:87e3ffc0-5079-3850-ac17-de990e35995a,2,5861,1
u:2193033,1,8642,1
u:2351369,2,2108,1
u:299347,1,22437,1
u:2317323,3,13962887,1
u:2033666,3,1126587,1
u:91532,1,20329,2
u:2193537,1,86,1
u:2245890,1,16503,1
u:2172317,3,13280539,1
u:2089079,1,16015,1
u:2355677,1,17387,1
u:2194525,3,5326445,1
u:2201822,1,137,1
u:2353240,3,14974539,1
u:2249935,2,6159,1
u:1280546,1,30443,1
u:421092,3,14973119,1
d:a48384decb039fc02749a2e18626065b63e125d9,3,12459347,2
u:2341451,3,15023693,1
u:407384,1,18833,1
u:2324108,2,26,1
u:515278,1,26459,9
u:2144185,1,13219,1
u:2208448,1,17877,2
u:2042931,3,14896195,1
u:2214504,3,5322969,1
u:1040102,1,30111,1
u:2036221,3,13355143,2
u:1336338,1,17749,1
u:613502,1,3968,1
u:2135382,2,5189,2
u:2343602,1,29513,1
u:2057905,1,25015,1
u:155117,1,30633,1
u:2068180,3,12459345,1
u:2339632,3,2653077,1
u:2355686,2,10,1
d:8204aed3-759d-3bef-bc4d-1a213722ad72,1,348,1
d:f7a912646c866524ce346c3a52ffb0f4b6b5dd21,3,12459297,1
u:752104,3,12686105,1
u:1254186,1,6704,1
u:2327602,3,3153777,1
u:549662,1,10241,2
u:2016042,2,2144,1
u:1007970,3,3068329,2
u:2272304,1,28381,1
u:2027803,3,12920603,1
u:2353359,2,5893,1
u:2027214,1,1626,1
u:2355538,3,14974539,1
u:2285674,1,20461,1
u:2139721,3,14480943,1
u:1375658,1,264,1
u:447658,1,8931,1
u:626432,3,3064535,2
d:3aab65da82c4ed00f20c42d8713667e085d03e13,3,1434230,1
u:2353974,1,30709,3
u:321981,1,4132,1
u:433,1,27891,1
u:2173574,1,1330,1
u:512620,1,16171,1
u:916946,1,499,1
u:2106622,1,7312,1
u:1072844,1,10089,3
d:482f247c-47f1-3998-9b22-88a917aecd6c,1,22429,1
u:2181279,1,4716,1
u:2130909,2,2624,2
u:2256012,3,2489675,1
u:2206180,1,30079,1
u:972194,1,133,1
u:2305998,2,3698,1
u:2352845,1,30647,1
u:452960,1,4460,1
u:1222184,3,12385109,1
u:2266579,3,2631783,1
u:2086975,1,29067,1
u:2353808,2,5661,1
u:2345757,2,6123,1
u:76896,1,510,1
d:cff1e41b-38e0-3aff-b6f7-4923d26e7198,3,12459301,1
u:2323189,1,31109,1
u:805010,2,30,1
u:20064260,3,15004525,1
u:126527,1,6142,2
u:2062119,1,25137,1
u:2241895,1,7742,1
d:b7bc6c24-c66d-3cae-9598-a323b7581126,1,22199,1
u:2186276,2,3804,2
u:1342476,1,30461,1
u:2153373,3,895717,1
u:2114884,2,5667,1
d:f992afe4c1300feae8a044d384157368784cbfdc,3,5546003,1
u:141561,1,29513,1
u:2343977,2,6,1
u:2282276,1,24129,2
u:451432,1,19357,12
u:2162757,1,25839,1
u:1203744,2,5869,1
u:12493,1,1626,2
u:1074362,1,30993,1
u:2006250,1,16673,1
u:1308860,1,8610,1
d:6b17464b-4938-3f78-a155-1975fedb716a,2,5923,1
u:2250558,2,6173,1
u:2299364,2,6737,2
u:20061342,1,5900,8
u:2353052,2,3260,1
u:953584,1,13773,1
u:376937,1,16197,1
u:2353695,3,14983403,1
d:3153e5528a6d3904a8bc4e822c3d5fcca390df61,2,2900,1
u:2267659,3,15006347,1
u:2281048,3,2535183,1
u:1428682,3,14974539,1
u:1292272,1,9859,1
u:1204612,1,19575,2
u:20019770,1,16025,1
u:2015257,3,5322319,1
u:2335844,3,14759385,1
u:2009462,1,11469,1
u:2300220,3,14974495,1
u:2273904,1,7230,1
u:174871,1,28415,4
u:1055552,1,499,1
u:174871,1,61,1
u:1039084,3,5415569,1
u:571432,1,114,2
u:2241698,1,21529,2
u:2333738,1,24391,1
u:1270622,1,15633,1
u:2330352,2,2618,1
d:48e5e522-f649-3117-aa79-1534f3e31b84,3,5229331,1
u:2172284,3,5330257,1
d:b29c5212-7791-3566-8d80-7e160bbcad27,3,13007573,1
u:699212,1,22141,1
u:2331290,3,14978289,1
d:527d53da-d160-3f48-b1c8-3a6e223d1497,3,500889,1
u:2033977,3,12459331,1
u:2126642,1,22825,1
u:319023,1,26319,1
u:609596,2,100,1
u:946180,3,3149559,1
u:2343631,3,13893757,1
u:1064908,1,19907,1
u:1342214,1,19293,1
u:2355519,1,11471,1
u:2333140,2,2568,1
u:794898,1,16415,3
u:2264935,1,2526,1
u:2327936,2,5653,1
u:608248,1,14955,1
u:2326316,1,24369,1
u:2352264,2,26,1
u:2179387,1,2424,1
u:1132822,1,28997,1
u:2028373,1,142,2
u:983666,3,912087,1
u:2354234,3,14506651,1
u:1447628,2,2112,1
u:279775,1,14453,1
u:2127965,3,12459225,1
u:2175785,3,13120579,2
d:87c12694-dd51-31ad-9fa1-269bc5ec11cb,3,14766521,1
u:206781,1,154,1
d:3d8f8d37-7405-3dec-af1c-b9652c1ccf71,1,13247,1
u:2086630,3,2652275,1
u:42881,3,14965679,1
d:8c3bf214-28d3-3147-88c9-09ec6a3a8345,3,14759385,1
u:2060694,3,2987575,1
u:2272576,1,13269,1
u:2313364,1,65,1
u:519876,1,28049,1
u:2121227,1,20945,1
u:676668,3,14771629,1
u:2185609,1,1516,2
u:2037343,1,360,2
u:766980,1,20017,2
u:823240,1,6766,2
u:1479632,1,20277,2
u:10866,1,17813,1
u:2280420,1,24875,1
u:2203718,1,1858,1
u:1334394,3,12459327,1
u:2158043,1,4850,1
u:655210,1,11871,1
u:2332139,3,1004953,1
u:2027291,3,14607749,1
u:2162728,1,12193,1
u:1084576,1,17229,1
d:28576432-9fa3-3ba4-a0a3-a460e8aa57a7,3,2988387,1
u:2354074,1,4278,1
u:2134113,3,3998931,1
u:2292670,1,499,1
u:2212712,3,5415569,1
u:2319908,3,14974531,1
d:5633636f-69ca-3f8e-b98c-fd56ff1da7dc,3,2439829,1
u:2012092,1,7454,1
u:2308029,1,412,1
u:2063296,1,22417,1
u:2247304,2,6653,1
d:f85e01b2-0629-3e50-b154-74eaae064bad,3,14793305,1
u:843474,3,1337230,1
u:2061752,1,4160,1
d:66337dbd-327f-38cf-8835-8ed48cb859d1,3,12459247,1
u:2240471,1,2302,1
u:2210053,2,6381,1
u:822978,1,30993,1
u:1393142,1,16797,1
u:947700,1,8680,1
u:2340649,1,30739,1
u:981992,1,9703,2
u:412598,3,14973119,2
u:432430,1,101,1
u:2123206,3,14250561,1
u:2222739,1,30993,1
u:2020770,3,14983243,1
u:956248,1,8498,2
u:2173427,2,70,1
d:352c2a35-3454-350e-9754-4a08066ecd8c,3,988459,1
u:956248,1,12971,1
u:2103874,2,3286,2
u:27801,3,13240523,1
u:20076858,2,6751,1
u:848902,1,17337,1
u:20020308,1,11063,3
u:2092883,1,12031,1
d:4b32c03f-4857-3d5e-8c8a-a4a67b2f312e,3,4133185,1
u:1472806,1,12661,1
u:776000,2,6287,2
u:945390,1,30751,1
u:2222965,3,1043729,1
u:2315861,3,14974481,1
u:2242675,1,8733,2
u:20092160,3,4056455,1
u:2102485,1,8328,2
u:2195581,1,372,2
u:20062082,3,14928491,1
u:2337212,1,30307,1
u:877172,1,434,1
u:2317887,1,30983,1
u:2133605,3,5342779,1
u:2208335,3,13064567,1
u:2184897,3,1338072,1
d:e211ba8f-12dd-3479-9a76-5e993797e4c5,2,3416,1
u:2017948,1,17229,2
u:1197558,1,778,1
u:954910,1,37,1
u:2290832,1,25689,1
u:2354664,1,28485,1
u:2200995,1,27067,1
u:2348757,1,29909,1
d:156993dc-9d04-3678-add5-af639cc5cba4,1,30157,1
u:2245168,1,8735,1
u:245259,1,19189,1
u:2329435,1,1626,1
u:457840,1,29391,2
u:2341590,2,3310,1
d:b36ca581-0711-3886-b00e-16e3ab1c9a8b,1,9573,1
u:2239707,1,16685,1
u:2333514,1,7762,2
u:2099198,3,1439940,1
u:1471242,1,1558,3
d:cafc9b38-1906-3522-b341-5ea3db4e109b,1,28171,1
u:2352832,1,8957,1
u:1048300,1,22151,1
u:699068,2,5195,1
u:607988,1,499,1
u:626988,2,5123,1
u:188575,3,1151203,1
u:507206,3,4066117,1
u:1008862,1,6662,1
u:2201428,3,4074353,1
u:2047234,1,7394,1
u:2143357,1,135,1
d:a98c8452-1b75-3b4c-a01f-bd5b4fd029c1,1,2350,1
u:2256305,3,4065289,1
d:d9d2c07ef7022da0169b4843f49255c511f25699,1,30337,1
u:2330207,1,13367,1
u:964648,1,16619,1
u:2186409,3,4345301,2
u:20071272,1,24561,1
u:1439252,2,2326,1
u:2338184,1,19423,2
u:2268132,3,5308027,1
d:933fbb62-525c-31ea-ace5-7dc1fb3cb66e,1,13365,1
u:2251986,3,13937539,1
u:2230941,3,14897855,1
u:2213565,1,30559,1
u:20037426,2,3494,1
u:2029874,1,20969,1
d:b8e0505b27bfb4e3899468d2319f7ce5024bd92e,3,12459247,1
u:2286587,1,22151,2
u:2233895,3,12732463,1
u:1212578,3,14991205,1
u:1313552,1,1666,1
u:982806,3,1065305,1
u:628694,1,2484,2
u:2351369,2,11,1
u:145485,1,10819,1
u:1044232,1,7024,1
u:2347633,1,9821,1
u:2328599,1,14115,1
u:2338711,1,156,1
u:1064908,1,19257,1
u:2296591,3,12872199,1
u:2233895,1,12749,2
u:1430866,1,30611,1
u:2292503,1,4064,2
u:1404254,1,2026,1
d:3babaaa2f609ce0499a1929f921b035798053281,1,16019,2
u:2355022,1,8829,1
u:2324046,3,2908025,1
u:216745,2,6617,1
u:1279802,1,5984,1
u:287535,1,7736,2
u:2353200,3,15008991,1
u:2353570,1,8482,2
u:2327389,1,29439,2
u:607988,3,5806431,2
u:2231522,3,1361756,1
u:439746,3,2484193,1
u:2317333,1,22945,1
u:928670,1,2510,1
u:2210980,3,14974533,1
d:e06a78a3-fd2e-31f4-9eea-ee6680318839,1,30991,1
u:2355251,1,2246,1
u:291869,1,21471,1
u:2012633,2,3472,1
u:2054025,1,15501,2
u:2068419,1,5218,1
u:2260443,1,25533,1
u:2350118,1,11063,1
u:2349681,3,162048,1
u:1107888,3,14974529,1
u:1482104,2,104,1
u:2323168,3,2697071,1
u:2169439,1,8144,1
u:2183030,1,4944,1
u:2311151,1,30809,1
u:2348527,3,2538585,1
u:2184198,1,143,1
u:2284872,1,19133,1
u:2160269,3,6042991,1
u:970658,1,24081,1
u:2354805,3,5841965,1
u:1264234,1,1148,1
u:1125374,1,21113,4
u:2157262,1,9081,1
u:1272462,1,51,2
u:2109996,3,6071441,1
u:2275770,1,325,3
u:1334112,1,19809,1
u:219643,1,14971,1
d:ee134bc6-4be3-32af-98be-e0c1b0007c4e,3,12459179,1
u:2354607,1,25137,1
u:419724,1,13269,1
u:2329027,1,27181,2
u:2350739,1,30583,1
d:3babaaa2f609ce0499a1929f921b035798053281,1,65,1
u:2285400,1,16019,1
u:225367,1,30611,1
u:2096341,1,1584,1
u:279775,1,9611,1
u:2108536,1,27819,1
u:2066351,1,15485,1
u:2324686,1,20277,1
u:2214110,1,1816,1
u:227009,1,28225,1
u:2110786,3,14942699,1
u:2275407,1,4876,1
d:42b46a7d74453dd994b8e7931f6190ec9da1d95e,3,2340043,1
u:474066,1,8957,3
u:2001412,1,30633,1
u:329739,1,8831,1
u:2149324,3,5262731,1
d:11e0584d-75fb-34cb-9364-dccdf6d91910,1,267,1
u:539752,1,221,8
u:2345319,3,4016953,1
u:425894,1,3246,9
u:2353559,1,22269,1
u:2064289,3,1149765,1
u:2251021,1,22517,1
u:2351220,3,2497723,1
u:531988,1,12669,1
u:2043139,1,1352,1
u:2348025,2,5008,2
u:224625,3,5641357,2
u:294863,1,8372,1
u:2355059,3,14761641,1
u:544442,3,1486810,1
u:2314164,3,14317917,1
u:2354219,1,12297,1
u:2351479,2,2374,8
u:624284,3,2616999,1
u:372131,3,1069135,1
u:2265630,1,9675,1
u:2343416,1,95,2
u:2228248,1,21553,1
u:2037553,1,128,1
u:701792,2,6059,6
u:395503,1,8997,1
u:2352819,1,13067,1
u:2195265,1,28807,1
u:20010322,1,22407,1
u:2080530,3,1401396,1
u:406606,1,30921,3
u:2222195,1,5440,1
u:2340883,3,1000765,1
u:902604,1,12343,1
u:2191262,1,9225,1
u:255125,3,14942653,1
u:2353554,1,12267,1
u:2298467,3,5772319,1
u:20078164,3,15024381,1
u:2170892,1,8302,1
u:1273524,1,28485,3
u:2243666,3,14974547,2
u:2138563,1,3022,1
u:20026508,3,1497288,1
u:1210316,1,4340,4
u:2290453,3,12525075,1
u:565956,1,8722,1
u:1007970,3,3053699,1
d:428d383d-7d48-33f4-982b-7d27f2f7773d,1,28897,1
u:938626,1,22759,1
u:2347951,3,3408339,1
u:2226071,1,27819,1
u:2204117,2,3588,1
d:7ac717c3-1902-3920-b207-e7ccefc616fa,1,443,1
u:2179102,3,3083015,1
u:2143771,2,2086,1
u:2353328,1,1978,3
u:2190373,3,12771431,1
u:232533,1,1626,1
u:800088,3,3152079,1
u:2253980,1,195,1
u:698562,1,25757,1
u:2136278,1,30193,1
u:655712,3,13241073,1
d:8abc7474-36dd-37d7-86e9-a757edac7335,2,6631,2
u:2353559,1,20277,1
u:791582,1,11179,1
u:2145121,1,15661,1
u:2337466,1,23573,1
u:2124017,2,2662,1
d:4dc8eb3b-f6fa-3805-8ddd-68d2b237f4fe,1,10543,1
u:2098343,1,2208,1
u:2177228,1,25377,1
u:2282287,3,14759385,1
u:2097079,1,30991,1
u:526094,1,2278,1
d:a95d2f3b-916f-3bda-be21-bf2235e69502,2,3378,1
u:2036323,3,13472671,1
u:1225330,3,4494467,1
u:1233872,1,19109,1
u:2313686,1,25051,1
u:2070801,3,14998579,1
u:823362,3,12454031,1
u:2285516,1,6586,1
u:2245912,3,4391275,1
u:2176073,1,13219,3
u:1118394,3,5436211,1
u:264541,3,14922617,2
u:477290,1,24735,1
u:150191,3,2994277,1
u:2221208,1,16513,2
u:2071931,2,2100,1
u:2257890,3,13288525,2
u:2349756,2,2108,1
u:2312937,1,29403,1
u:2267138,1,28485,1
u:2212230,1,18847,1
u:20003440,1,5706,1
u:1161754,1,29789,1
u:2353832,3,2565725,2
u:2317088,1,2398,1
u:2288779,1,18691,1
u:874330,3,12459347,1
u:1475434,3,14377421,1
u:2027889,2,3408,1
u:2043420,2,3286,1
u:2056205,1,10751,1
u:2077594,1,18365,1
u:2238178,3,15002649,1
u:901056,3,12425977,1
u:2354605,1,17431,1
u:2336064,1,12005,3
d:8550309d-b6db-3f71-b18f-ee7d00f7918d,1,19747,1
u:2168451,1,8959,1
u:2355175,1,8570,1
u:2154181,2,6087,1
u:2329491,1,8731,1
u:2249078,1,9885,1
u:2156123,1,18667,1
u:2325553,3,1439940,1
u:2081066,3,5312251,1
u:1337002,1,16379,1
u:2169758,3,14897855,1
u:2110799,1,28927,1
u:2327559,3,5546405,1
u:2329747,3,1921584,1
u:309431,1,25777,1
u:2013400,1,13221,1
u:614466,1,28227,1
u:2345586,1,22151,3
d:7976e77b2afcfee31417562c630cb098417af37c,2,72,1
u:2152526,3,14120537,1
u:2353764,1,29863,1
u:753302,3,2444265,1
u:616248,1,14461,1
u:2333917,2,3804,1
d:d95d8500-0492-3330-8d6b-5b58d76071bf,3,14974553,2
u:2016184,1,30993,1
u:2352872,1,1536,1
u:2212230,1,4938,2
u:130061,1,28895,3
u:2264747,1,252,1
u:2066529,3,1380796,1
d:41ee2def2c615b4c5b88c092b4cd2377e6ee1407,1,29277,1
u:2059180,3,123975,1
u:2198118,1,16,2
u:2054809,1,499,1
u:2210719,3,15012119,1
u:2006087,3,2471729,1
u:175275,1,28051,1
u:2216226,3,3047409,1
u:2045617,3,5690033,2
u:2275770,1,28037,2
u:20050080,3,14897855,1
u:2193537,1,28629,1
u:2324341,3,13344175,1
u:2353639,1,22067,1
u:2354216,2,2428,1
u:2143771,2,3486,1
u:2353168,1,9899,3
u:54932,1,25469,1
u:393395,1,2970,1
d:60c058be-7479-3b0d-ae4b-1fd841307462,1,25703,1
d:0f0b429ccbc1e3b9fd1521bfcc56043a7e05f5d0,1,9859,1
u:290297,1,17909,1
u:2170584,3,15004643,1
u:2142479,2,5953,1
u:2353582,1,24157,1
u:2353315,1,30151,1
d:f60843e6-dcec-339b-ac19-48225707d985,2,8,1
u:614466,1,8789,1
d:1823f971-94a0-3f0c-86aa-a24b62595c93,2,3796,1
u:2108536,1,3022,1
u:289205,3,12459327,2
u:2328611,1,18825,2
u:2069264,3,4133185,2
u:544538,3,14974547,1
u:2276211,3,4634787,3
u:377689,1,7026,1
u:1075720,1,30623,1
d:bebf6a6b-94d2-31e7-a01c-caaeedb4ddf1,1,4300,1
u:2063228,1,6590,1
u:1257420,1,4202,2
u:2227327,1,2350,1
u:2307611,1,29935,1
u:967068,1,30597,1
u:2258054,1,12999,1
u:13934,1,12663,1
u:2347662,3,4564207,1
d:826d23dbf1c9814bdabec341e6493ca25a73c687,3,14974471,1
u:750990,3,2663507,1
u:2337712,3,4363749,1
u:1165692,1,14869,1
u:2343977,2,2616,1
u:848668,1,25339,1
u:1038686,1,18117,1
u:2238387,3,14042469,1
u:2115987,1,10779,1
d:31c1d5fdd6aacc5d55ab6e8685ba90b689762376,1,6066,2
u:2342694,1,12117,1
u:845152,3,14999459,1
u:2180998,3,12831849,1
u:20014248,1,11287,1
u:834550,2,2086,1
u:2328334,1,30847,1
u:2354044,3,15022307,1
u:2323394,1,25341,1
u:20083846,3,13606935,1
u:2194245,3,14977811,1
d:4f582b06-041f-3fec-b532-dd0540b0c67a,3,14974471,2
u:1195486,3,4620113,1
u:663628,3,14557461,1
u:2115057,1,20803,1
u:792774,1,22215,1
u:720086,1,27675,1
d:cf4d6735-ccfe-3855-95a9-2959d1668382,2,2072,1
u:2003829,3,2430565,1
u:31151,1,15827,1
u:2319860,1,4340,1
u:1020324,1,100,1
u:2355647,2,6781,3
d:e66fd11f-4b9f-3e8c-867e-7be16866ece1,3,12459347,2
u:2133960,1,147,1
u:2353768,2,3460,2
u:2302844,3,1495890,1
u:2310244,3,14373547,1
u:2041555,3,15013841,1
u:2037929,1,9519,3
u:2235584,3,1342260,1
u:2345622,3,13610667,2
u:706604,1,27819,1
u:2168615,1,30145,1
u:20079424,3,15003727,1
u:1233212,1,29863,1
d:7b95f23b-ca6e-38ab-b9f6-e18bb24ca2e7,2,3432,1
u:2225033,3,15006399,1
u:2338222,1,22849,1
u:2139739,1,1978,1
u:2330909,1,10415,1
u:2167398,1,20017,2
u:1052524,1,16111,1
d:ff0addf14740606c3cb1035ed13559cef2934f82,1,19351,1
u:2015737,3,5836839,1
u:2351100,1,7356,1
u:2350868,1,8230,1
u:767080,3,14974553,2
u:2322866,3,14929123,1
u:2219845,1,25689,1
u:2094662,1,9477,1
u:2146222,3,14759385,1
u:2350652,2,26,1
u:2303532,1,13485,1
u:2224817,1,4342,1
u:2351854,3,1469954,1
u:460934,3,1467522,1
u:1442844,1,16269,1
u:2345586,3,14974471,1
u:1439252,2,6025,2
u:369477,1,22151,1
u:2345208,3,4625175,1
u:519902,1,8228,1
u:835174,2,136,1
u:2339384,2,5261,1
u:2352334,1,221,1
u:175275,1,30991,1
u:252291,1,221,1
u:2308029,1,20293,1
u:1167598,2,5893,1
u:1336338,1,20195,1
d:94e9874c306804f16a4f6fe14e7ae1e7e9e5b699,3,12459311,1
u:2245730,3,1122439,1
u:8067,3,14904279,1
u:268351,1,499,1
u:2048912,1,2966,2
u:2168389,2,6627,2
d:2921a7a5-aa5a-38d3-867e-4f5fd542b0e7,1,224,1
u:2092544,1,29731,1
d:b6b625c6-d3d0-3389-b05a-1ccf47054bfc,3,12719633,1
d:383cf689-3f08-362c-b8b3-eb1d99309ab2,2,6345,1
u:2353200,3,14978401,1
u:810840,1,30393,1
u:670684,1,42,3
u:2031755,1,25689,1
u:1057758,3,14985289,1
u:2187211,3,2272263,1
u:2083593,2,3294,1
u:2300345,1,8682,1
u:2345920,3,5645213,1
u:2224817,3,2519043,1
u:2333144,1,17033,1
u:2203132,3,14897855,1
u:1201044,3,1914973,1
u:2187550,3,3821291,1
u:2340570,3,1409648,1
u:2277972,1,8260,2
u:862870,1,8274,1
u:2132497,3,13034713,1
u:2254786,3,4798947,1
u:2296591,1,30989,1
u:2341576,3,3028437,2
u:20075918,2,2542,1
u:2195834,3,12550791,1
u:2016391,3,14801479,1
u:2234258,3,5244873,1
u:2347088,1,5778,1
d:6007dac5-dd23-38a2-9b1b-48a4f0a1dd45,2,3724,2
u:2335348,2,2428,2
u:1396468,3,5629801,1
d:568cc519a6032fcd546710850ef865552366f75b,3,4524623,1
u:2289398,1,375,1
u:2228151,1,51,1
u:2348306,1,13787,1
u:20011160,2,2398,1
u:772692,1,9579,1
d:f9ffb953-df2f-322b-b81d-6bd3bdc43b85,3,14974539,1
u:2347662,3,15002451,1
u:2143771,2,5967,1
u:2194083,1,473,1
u:2239707,1,4464,1
u:592274,3,1113811,2
u:938626,1,16037,3
u:1044132,1,86,2
u:2219348,1,6512,1
u:20032636,1,27459,1
u:2038916,2,6649,1
u:2072521,3,14953715,2
u:482164,1,8556,1
u:1039298,1,6602,1
